[1, -599][DEBUG] 出怪种子: 0x2F4A177E
[1, -599][DEBUG] 阳光: 8000, 白, 0f, SL次数: 0 [13:53]
[1, -599][DEBUG] 阳光: 9865, 白, 8808f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9865, 快, 8810f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9865, 慢, 8812f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9865, 快, 8814f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9865, 快, 8816f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9865, 白, 8818f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 慢, 8820f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9915, 白, 8822f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9865, 白, 8824f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9865, 变, 8826f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9840, 快, 8828f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 白, 8830f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 慢, 8832f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9865, 慢, 8834f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9915, 变, 8836f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9840, 白, 8838f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 变, 8840f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9840, 慢, 8842f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9840, 快, 8844f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 白, 8846f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 变, 8848f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9915, 变, 8850f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9840, 变, 8852f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9815, 变, 8854f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9915, 慢, 8856f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9840, 变, 8858f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9840, 慢, 8860f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9840, 白, 8862f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 慢, 8864f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 变, 8866f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9915, 白, 8868f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 白, 8870f, SL次数: 0 [15:58]
[1, -599][DEBUG] 阳光: 9890, 变, 8872f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 变, 8874f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9915, 快, 8876f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 变, 8878f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9840, 变, 8880f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9815, 快, 8882f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 变, 8884f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 变, 8886f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9840, 慢, 8888f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 变, 8890f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9840, 慢, 8892f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 慢, 8894f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9915, 快, 8896f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 慢, 8898f, SL次数: 0 [15:59]
[1, -599][DEBUG] N: [3-9 1209 4-9 4] [慢 464 变 740 白 4 快 5]
加压a: [慢 9 变 11 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 841 变 1198 白 1139 快 1272] 预计 16:14 完成 10k flags (共 141 min)
[1, -599][DEBUG] 出怪种子: 0x9FDB20B8
[1, -599][DEBUG] 阳光: 9840, 变, 8900f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9840, 变, 8902f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9840, 变, 8904f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9840, 快, 8906f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 快, 8908f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 白, 8910f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 变, 8912f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9840, 白, 8914f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 快, 8916f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 快, 8918f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 白, 8920f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 变, 8922f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 变, 8924f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9840, 白, 8926f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 变, 8928f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9915, 白, 8930f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 白, 8932f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 慢, 8934f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 白, 8936f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 变, 8938f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9890, 快, 8940f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 变, 8942f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9815, 快, 8944f, SL次数: 0 [15:59]
[1, -599][DEBUG] 阳光: 9865, 慢, 8946f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9915, 快, 8948f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 慢, 8950f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 慢, 8952f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9840, 慢, 8954f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 快, 8956f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 变, 8958f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9840, 快, 8960f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 白, 8962f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 白, 8964f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 慢, 8966f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 白, 8968f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 慢, 8970f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9915, 快, 8972f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 快, 8974f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 慢, 8976f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9840, 快, 8978f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 变, 8980f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 白, 8982f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 快, 8984f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 白, 8986f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 快, 8988f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 变, 8990f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9915, 白, 8992f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 白, 8994f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 变, 8996f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9815, 白, 8998f, SL次数: 0 [16:00]
[1, -599][DEBUG] N: [3-9 1221 4-9 4] [慢 467 变 749 白 4 快 5]
加压a: [慢 9 变 11 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 849 变 1211 白 1154 快 1286] 预计 16:14 完成 10k flags (共 141 min)
[1, -599][DEBUG] 出怪种子: 0xB6B44720
[1, -599][DEBUG] 阳光: 9890, 快, 9000f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 慢, 9002f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9915, 白, 9004f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 变, 9006f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9840, 快, 9008f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 快, 9010f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 快, 9012f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 快, 9014f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 白, 9016f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 白, 9018f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9865, 白, 9020f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 快, 9022f, SL次数: 0 [16:00]
[1, -599][DEBUG] 阳光: 9890, 白, 9024f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 慢, 9026f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 快, 9028f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 变, 9030f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9915, 慢, 9032f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9915, 变, 9034f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 快, 9036f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 白, 9038f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 快, 9040f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 白, 9042f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 变, 9044f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9915, 慢, 9046f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9915, 慢, 9048f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9915, 快, 9050f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 变, 9052f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9840, 快, 9054f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 变, 9056f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 白, 9058f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 快, 9060f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 慢, 9062f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9840, 快, 9064f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 快, 9066f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 变, 9068f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 白, 9070f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 快, 9072f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 变, 9074f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9840, 慢, 9076f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9915, 变, 9078f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9840, 慢, 9080f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9915, 白, 9082f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 白, 9084f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9865, 白, 9086f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 慢, 9088f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 白, 9090f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 慢, 9092f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 白, 9094f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9890, 变, 9096f, SL次数: 0 [16:01]
[1, -599][DEBUG] 阳光: 9915, 慢, 9098f, SL次数: 0 [16:02]
[1, -599][DEBUG] N: [3-9 1228 4-9 4] [慢 469 变 754 白 4 快 5]
加压a: [慢 9 变 11 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 860 变 1221 白 1168 快 1301] 预计 16:14 完成 10k flags (共 141 min)
[1, -599][DEBUG] 出怪种子: 0x991E5CAD
[1, -599][DEBUG] 阳光: 9915, 慢, 9100f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 慢, 9102f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9915, 变, 9104f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9840, 快, 9106f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9865, 慢, 9108f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9915, 快, 9110f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 变, 9112f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9840, 变, 9114f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9840, 白, 9116f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 慢, 9118f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9840, 变, 9120f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9840, 白, 9122f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 变, 9124f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 白, 9126f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 白, 9128f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 白, 9130f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9865, 快, 9132f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9865, 白, 9134f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 慢, 9136f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9915, 变, 9138f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9865, 白, 9140f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 快, 9142f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9865, 白, 9144f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 变, 9146f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9840, 慢, 9148f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9915, 慢, 9150f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 变, 9152f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9840, 白, 9154f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 快, 9156f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 慢, 9158f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 白, 9160f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9865, 白, 9162f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 快, 9164f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9865, 变, 9166f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9840, 白, 9168f, SL次数: 0 [16:02]
[1, -599][DEBUG] 阳光: 9890, 变, 9170f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9915, 白, 9172f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 变, 9174f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9840, 快, 9176f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 快, 9178f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 快, 9180f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 白, 9182f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 白, 9184f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 白, 9186f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 快, 9188f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 变, 9190f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 白, 9192f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 白, 9194f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 慢, 9196f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9840, 快, 9198f, SL次数: 0 [16:03]
[1, -599][DEBUG] N: [3-9 1239 4-9 4] [慢 471 变 763 白 4 快 5]
加压a: [慢 9 变 11 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 869 变 1233 白 1186 快 1312] 预计 16:14 完成 10k flags (共 141 min)
[1, -599][DEBUG] 出怪种子: 0xA7F9765A
[1, -599][DEBUG] 阳光: 9890, 慢, 9200f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9915, 白, 9202f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 白, 9204f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 慢, 9206f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9840, 慢, 9208f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 快, 9210f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 白, 9212f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 白, 9214f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 变, 9216f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9840, 快, 9218f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 慢, 9220f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 白, 9222f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 白, 9224f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 变, 9226f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9840, 变, 9228f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9915, 慢, 9230f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 慢, 9232f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9840, 白, 9234f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9890, 白, 9236f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 慢, 9238f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 慢, 9240f, SL次数: 0 [16:03]
[1, -599][DEBUG] 阳光: 9865, 快, 9242f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9865, 变, 9244f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9840, 快, 9246f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9865, 白, 9248f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 变, 9250f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 快, 9252f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 快, 9254f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9865, 快, 9256f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 慢, 9258f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9915, 白, 9260f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 变, 9262f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9915, 变, 9264f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 变, 9266f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 白, 9268f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 白, 9270f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 变, 9272f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9840, 白, 9274f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9865, 变, 9276f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9840, 慢, 9278f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 快, 9280f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9865, 变, 9282f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9915, 白, 9284f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9815, 快, 9286f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 慢, 9288f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9865, 变, 9290f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9915, 变, 9292f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9840, 慢, 9294f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9915, 快, 9296f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9865, 变, 9298f, SL次数: 0 [16:04]
[1, -599][DEBUG] N: [3-9 1253 4-9 4] [慢 477 变 770 白 5 快 5]
加压a: [慢 9 变 12 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 881 变 1247 白 1200 快 1322] 预计 16:14 完成 10k flags (共 141 min)
[1, -599][DEBUG] 出怪种子: 0x9DF26C48
[1, -599][DEBUG] 阳光: 9840, 白, 9300f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9865, 变, 9302f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9915, 快, 9304f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 慢, 9306f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9865, 慢, 9308f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9840, 快, 9310f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 白, 9312f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9890, 慢, 9314f, SL次数: 0 [16:04]
[1, -599][DEBUG] 阳光: 9915, 快, 9316f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 变, 9318f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 快, 9320f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 变, 9322f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 快, 9324f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 白, 9326f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 白, 9328f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 白, 9330f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 快, 9332f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 变, 9334f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9815, 变, 9336f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9840, 快, 9338f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 变, 9340f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9840, 白, 9342f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 白, 9344f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 快, 9346f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 快, 9348f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 白, 9350f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 变, 9352f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9840, 快, 9354f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 快, 9356f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 变, 9358f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9915, 白, 9360f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 快, 9362f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 快, 9364f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 白, 9366f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 变, 9368f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 白, 9370f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 变, 9372f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9840, 快, 9374f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 变, 9376f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9840, 变, 9378f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9915, 快, 9380f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 白, 9382f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 白, 9384f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 白, 9386f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9865, 变, 9388f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9840, 白, 9390f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 快, 9392f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9890, 变, 9394f, SL次数: 0 [16:05]
[1, -599][DEBUG] 阳光: 9840, 变, 9396f, SL次数: 0 [16:06]
[1, -599][DEBUG] 阳光: 9915, 慢, 9398f, SL次数: 0 [16:06]
[1, -599][DEBUG] N: [3-9 1265 4-9 4] [慢 480 变 779 白 5 快 5]
加压a: [慢 9 变 12 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 885 变 1262 白 1215 快 1338] 预计 16:14 完成 10k flags (共 140 min)
[1, -599][DEBUG] 出怪种子: 0x1A7830CB
[1, -599][DEBUG] 阳光: 9865, 快, 9400f, SL次数: 0 [16:06]
[1, -599][DEBUG] 阳光: 9865, 快, 9402f, SL次数: 0 [16:06]
